read_id,filename,read_number,channel,mux,end_reason,start_time,start_sample,duration,num_samples,minknow_events,sample_rate,median_before,predicted_scaling_scale,predicted_scaling_shift,tracked_scaling_scale,tracked_scaling_shift,num_reads_since_mux_change,time_since_mux_change,run_id,sample_id,experiment_id,flow_cell_id,pore_type
716a2352-5e2a-49ce-9e7a-aec93b529024,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,372,227,3,unknown,3612.31300000,14449252,425.92625000,1703705,0,4000,228.88618469,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
5edbde41-bbbf-418f-ade0-a04172057083,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,3536,395,1,unknown,16794.55025000,67178201,2.61175000,10447,0,4000,137.86654663,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
46d72e0f-9b1f-457d-a97f-e7dce6c80773,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,237,135,4,unknown,3533.47200000,14133888,105.81850000,423274,0,4000,203.31329346,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
785a44f2-6a22-42ca-9cdd-dca51b07c7e5,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,122,419,1,unknown,314.35650000,1257426,1.42125000,5685,0,4000,117.68389130,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
b5fd9a24-3c8e-45c9-a78f-49108dc59f7d,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,778,435,1,unknown,14068.39000000,56273560,215.78225000,863129,0,4000,98.28211975,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
ce29eb96-dff3-4e64-add3-7ca2bc3c0c65,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,27,448,3,unknown,158.03425000,632137,8.25250000,33010,0,4000,203.01321411,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
0ffb1ce8-3955-47cd-8e44-9c743af51a0f,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,32,87,3,unknown,161.59125000,646365,191.13875000,764555,0,4000,102.99736786,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
99755262-5940-4eec-9ae0-fcaad9798b8b,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1564,73,1,unknown,5766.74625000,23066985,1.43975000,5759,0,4000,97.06346130,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
8b128d18-b107-4fe8-98d9-b5273bfa7052,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,841,83,4,unknown,6172.01450000,24688058,976.16850000,3904674,0,4000,94.80953217,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
b5fd44aa-145f-41fe-88be-e62d6b9c852a,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,35,7,3,unknown,7153.69575000,28614783,238.65275000,954611,0,4000,368.20852661,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
7ce31406-748d-40c9-acaf-5024606d4e0e,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1687,220,1,unknown,10129.13375000,40516535,69.01000000,276040,0,4000,121.94676208,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
b9372dd7-4a7e-45a9-9eb8-b69dc2fd16e9,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,152,138,2,unknown,4537.10975000,18148439,93.87650000,375506,0,4000,106.63806915,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
36e75a0d-0c2f-48be-b241-0d5762f21e41,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,74,461,1,unknown,446.83525000,1787341,1.50850000,6034,0,4000,291.96276855,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
daa68f65-7f54-4140-9ec2-c7ed5290aca6,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1820,335,3,unknown,15377.85550000,61511422,19.60225000,78409,0,4000,204.81578064,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
a39dc2d1-3639-421c-8b92-7030b933291e,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,102,3,2,unknown,3397.53775000,13590151,354.22825000,1416913,0,4000,91.74269104,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
63c5f9ed-628b-45e8-a44d-1d6441bbbdb4,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2,15,1,unknown,7.82850000,31314,2.68925000,10757,0,4000,119.31560516,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
7c4fb478-e60f-4b77-a6f4-efc85d9b9cb1,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1019,160,3,unknown,4812.63050000,19250522,1.07975000,4319,0,4000,135.77461243,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
27753320-04f8-4a5e-875e-e89ba5128d4b,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1737,387,1,unknown,3767.70475000,15070819,88.61625000,354465,0,4000,148.79006958,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
79adc221-73d9-4ddb-b7d4-9da7033fe383,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1432,498,1,unknown,10601.84875000,42407395,4.33225000,17329,0,4000,251.54684448,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
05e248dd-6775-4c51-a511-4c4cdbee9492,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,812,452,1,unknown,6125.09875000,24500395,31.38925000,125557,0,4000,216.07067871,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
9b43425b-2b74-4861-8514-f915733d1ad4,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,66,488,4,unknown,513.53325000,2054133,29.50175000,118007,0,4000,139.83828735,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
c7971e54-e7c9-46fc-957a-02f03cea3a18,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2184,191,1,unknown,7261.48400000,29045936,2.87300000,11492,0,4000,215.57284546,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
e14cca61-336e-4672-9990-6c8184acb0bd,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,428,390,3,unknown,4895.41400000,19581656,30.69775000,122791,0,4000,228.78427124,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
3caeaf42-6ea8-400b-94c0-1bc830f90592,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,139,512,1,unknown,1209.07050000,4836282,115.40325000,461613,0,4000,119.64674377,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
3dc44552-c766-4dbb-b0fa-f52529ddf945,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,24,55,2,unknown,78.14750000,312590,17.54900000,70196,0,4000,100.54084778,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
8c69de6f-9a7e-4b13-bf9e-9dd998ce707a,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1836,288,2,unknown,15388.54725000,61554189,1028.33025000,4113321,0,4000,261.73361206,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
80af49da-47a8-4aeb-bb71-5754ddd426a6,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,224,294,1,unknown,1162.80475000,4651219,41.42075000,165683,0,4000,217.35006714,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
60c01d8d-ebcd-4834-bbfa-9447bf45cbd5,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,28,496,3,unknown,229.88850000,919554,18.37400000,73496,0,4000,200.54582214,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
fc4352e9-fcb5-4c22-ae51-ae7145c7bb82,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,341,93,3,unknown,5142.29350000,20569174,238.54250000,954170,0,4000,101.76487732,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
c37d9bc4-ffb8-409d-8638-90d44e353a1b,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,93,82,4,unknown,237.91200000,951648,35.89000000,143560,0,4000,-52.34081268,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
584ea9b3-087b-41ba-8167-97070607caba,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,482,135,4,unknown,7083.65925000,28334637,86.33950000,345358,0,4000,196.88908386,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
977054d5-1f4b-4774-b9c9-0c72ee73f785,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,586,456,4,unknown,5524.82950000,22099318,38.62725000,154509,0,4000,136.82138062,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
2cce1cdb-b6c1-4ed6-b92a-b61d110a6713,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,279,30,3,unknown,1230.31375000,4921255,2.58800000,10352,0,4000,120.14929199,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
da10caa4-1e2f-4240-8c84-b9ceb9a66024,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1699,349,3,unknown,10148.72850000,40594914,35.64575000,142583,0,4000,60.33210754,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
f670df10-c8dc-4229-be2c-8296ad66d929,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,290,342,4,unknown,2249.92625000,8999705,34.19975000,136799,0,4000,165.42604065,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
701a9563-f90a-4342-8191-48ca498c5d6f,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,368,33,4,unknown,6953.67150000,27814686,48.99900000,195996,0,4000,120.89345551,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
e69fba25-1744-416b-b6e0-1bd27acda1de,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,94,269,1,unknown,699.74750000,2798990,29.72300000,118892,0,4000,95.62228394,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
e75869d1-b51c-4aeb-9b45-e910255aaae0,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,931,409,2,unknown,8594.73800000,34378952,29.42875000,117715,0,4000,290.41476440,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
e8ca79b1-a027-48df-88e7-32b18c1e4e2e,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,831,144,3,unknown,3201.11075000,12804443,2.02700000,8108,0,4000,136.03689575,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
289f0938-f66e-4dbb-a46d-6de999494b31,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,926,138,1,unknown,7429.31975000,29717279,1.08700000,4348,0,4000,118.53492737,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
9974a106-ca54-4683-8336-50da844f465a,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1677,261,1,unknown,12004.28150000,48017126,29.26850000,117074,0,4000,260.19473267,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
38613cb0-abe2-458c-8d11-3d46ac53175c,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1371,212,1,unknown,7988.96500000,31955860,127.30625000,509225,0,4000,220.35252380,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
21913d1d-665c-446b-ba46-52064583e7fe,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2710,18,4,unknown,15688.11875000,62752475,3.77200000,15088,0,4000,222.86621094,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
d17f7596-a2fe-4563-98ab-f649eea73c3c,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,680,501,1,unknown,14973.78600000,59895144,158.50050000,634002,0,4000,211.19940186,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
ca90e840-563f-4e0b-8f07-519196774016,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2385,290,4,unknown,17240.95250000,68963810,13.31950000,53278,0,4000,160.03260803,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
e92bfd56-f54a-45d6-9340-299f59772b37,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,227,463,1,unknown,3288.58550000,13154342,974.59900000,3898396,0,4000,79.53453827,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
dd76e51e-e092-4a29-ad68-52123f71dcdb,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,7622,68,3,unknown,6496.19525000,25984781,3.34600000,13384,0,4000,166.02056885,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
e2ec5907-1c54-4033-8610-1aae280d40f5,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,199,73,4,unknown,346.62100000,1386484,12.82800000,51312,0,4000,219.24339294,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
691c27ca-56d7-4e0c-a53e-8baa669bdc20,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,943,144,3,unknown,4139.54650000,16558186,2.54925000,10197,0,4000,133.60058594,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
934c1480-ef3a-42e1-844b-5cf28a943a4c,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1381,127,3,unknown,13155.57850000,52622314,30.96125000,123845,0,4000,90.58068085,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
fee3fc4e-9359-4bdd-9768-c86b9a42ddf3,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,682,342,4,unknown,5247.39400000,20989576,30.22600000,120904,0,4000,177.09361267,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
bf04a8fa-80ce-487b-90d0-5961d9a42fd2,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1024,344,4,unknown,9305.59875000,37222395,6.56150000,26246,0,4000,120.91596222,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
31b40275-3679-4394-a1d6-e6cb35dfc09b,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2266,338,1,unknown,7205.41800000,28821672,1.06175000,4247,0,4000,144.32728577,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
9237b88b-3144-49b0-a33a-0f12391eae63,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1651,3,1,unknown,11116.02875000,44464115,39.84225000,159369,0,4000,184.82148743,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
222bea55-948a-41bc-9044-5a9cfa4e061b,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,713,342,1,unknown,6538.36800000,26153472,40.10550000,160422,0,4000,151.32757568,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
f569dbf2-9bb4-40ed-9700-e878651bbf4f,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,963,392,2,unknown,11304.46200000,45217848,519.04425000,2076177,0,4000,115.15607452,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
ab65d8f7-5946-41a5-bba4-57b207cdcb56,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,362,276,4,unknown,4251.55350000,17006214,28.72550000,114902,0,4000,127.46996307,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
c6fa5d62-ee6d-4c79-a5f3-ad0cb44e1ac6,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1822,274,1,unknown,7417.03225000,29668129,201.69075000,806763,0,4000,142.87037659,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
20ee1115-fc7f-4393-8166-c510739d5b19,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2110,467,3,unknown,8139.81650000,32559266,1.78775000,7151,0,4000,176.06851196,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
92b33d73-8197-4d4b-9e72-20bf5cf6040e,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,890,316,1,unknown,15041.34850000,60165394,45.54825000,182193,0,4000,213.31622314,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
11b8f5e3-f7ce-4987-a31f-cf1ab4538768,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1706,368,3,unknown,12253.68500000,49014740,18.87200000,75488,0,4000,243.19699097,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
1c946188-d4c9-4d89-9449-4f2525ee548a,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,815,139,1,unknown,3225.43150000,12901726,9.88725000,39549,0,4000,142.91270447,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
a51e7a4a-16dc-438f-8e5e-04663b5af148,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,2165,206,3,unknown,17032.21975000,68128879,53.18050000,212722,0,4000,161.21130371,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
ea93a023-09ef-4c3c-992b-c9769942bbee,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1946,64,1,unknown,10796.51950000,43186078,2.55700000,10228,0,4000,201.34579468,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
8a779ec9-e9ba-43f0-a54f-e4fa05a54259,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,28,492,3,unknown,166.39125000,665565,35.02000000,140080,0,4000,93.12440491,NaN,NaN,NaN,NaN,0,0.00000000,612cafe9-673d-4869-b582-3d2de89b7e30,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
16c0dab1-375d-433a-91b2-59d9ca54e969,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,832,240,3,unknown,4042.56525000,16170261,1.45575000,5823,0,4000,134.47662354,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
b029e507-4568-4f43-9a74-92566e259a17,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,3369,137,1,unknown,10766.99375000,43067975,1.42050000,5682,0,4000,249.94927979,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
763e1aed-b5ad-414b-920e-fa6fcc165c56,nanopore2_20170303_FNFAF09968_MN17024_sequencing_run_170303_NA12878_PC_RAD002_0_1.pod5,1085,19,1,unknown,7000.01825000,28000073,64.19075000,256763,0,4000,245.97134399,NaN,NaN,NaN,NaN,0,0.00000000,6eee7ff0-9df7-433d-95cf-189323cc6e25,170303_NA12878_PC_RAD002,not_set,FAF09968,not_set
